,imdbid,title,year,imdb_rating,estimated budget,world gross,id,year_y,bechdel_rating
1031,0054847,El Cid,1961,7.2,"$4,000,000 (estimated)","$215,880,014",1546.0,1961.0,1.0
1032,0055184,The Misfits,1961,7.2,"$4,000,000 (estimated)","$215,880,014",1365.0,1961.0,3.0
1033,0054997,The Hustler,1961,8.0,"$4,000,000 (estimated)","$215,880,014",1958.0,1961.0,0.0
1034,0055256,"One, Two, Three",1961,7.9,"$4,000,000 (estimated)","$215,880,014",2392.0,1961.0,3.0
1035,0055614,West Side Story,1961,7.6,"$6,000,000 (estimated)","$44,132,334",2560.0,1961.0,3.0
1036,0054673,The Beast of Yucca Flats,1961,1.9,"$6,000,000 (estimated)","$44,132,334",2797.0,1961.0,0.0
1037,0054692,Blue Hawaii,1961,6.1,"$6,000,000 (estimated)","$44,132,334",3724.0,1961.0,3.0
1038,0055278,Paris Blues,1961,6.7,"$6,000,000 (estimated)","$44,132,334",3909.0,1961.0,3.0
1039,0055471,Splendor in the Grass,1961,7.7,"$6,000,000 (estimated)","$44,132,334",4198.0,1961.0,3.0
1040,0055506,A Taste of Honey,1961,7.4,"£121,602 (estimated)","$4,597",4539.0,1961.0,3.0
1046,0055572,A Woman Is a Woman,1961,7.3,"$160,000 (estimated)","$100,831",6539.0,1961.0,0.0
1047,0054953,The Guns of Navarone,1961,7.5,"$160,000 (estimated)","$100,831",6653.0,1961.0,1.0
1052,0055018,The Innocents,1961,7.8,"£430,000 (estimated)","$30,103",8019.0,1961.0,3.0
1061,0056172,Lawrence of Arabia,1962,8.3,"$15,000,000 (estimated)","$45,720,631",1042.0,1962.0,0.0
1062,0056687,What Ever Happened to Baby Jane?,1962,8.0,"$15,000,000 (estimated)","$45,720,631",1298.0,1962.0,3.0
1063,0056193,Lolita,1962,7.5,"$2,000,000 (estimated)","$4,631",1279.0,1962.0,3.0
1064,0056592,To Kill a Mockingbird,1962,8.3,"$2,000,000 (estimated)","$599,146",1108.0,1962.0,3.0
1065,0055894,The Day of the Triffids,1963,6.1,"$2,000,000 (estimated)","$599,146",1613.0,1962.0,3.0
1066,0056218,The Manchurian Candidate,1962,7.9,"$2,200,000 (estimated)","$2,757,256",1954.0,1962.0,1.0
1079,0055928,Dr. No,1962,7.2,"$1,000,000 (estimated)","$16,117,818",4637.0,1962.0,1.0
1080,0056241,The Miracle Worker,1962,8.1,"$500,000 (estimated)","$4,139",5686.0,1962.0,3.0
1081,0056142,King Kong vs. Godzilla,1963,5.7,"$500,000 (estimated)","$4,139",6119.0,1962.0,3.0
1082,0056059,Hatari!,1962,7.1,"$500,000 (estimated)","$4,139",6332.0,1962.0,3.0
1090,0056663,Vivre Sa Vie,1962,7.8,"$64,000 (estimated)","$24,517",8849.0,1962.0,3.0
1091,0056197,The Longest Day,1962,7.7,"$64,000 (estimated)","$24,517",9106.0,1962.0,0.0
1092,0056452,The Treasure of the Silver Lake,1962,6.8,"$64,000 (estimated)","$24,517",9690.0,1962.0,1.0
1099,0057115,The Great Escape,1963,8.2,"$4,000,000 (estimated)","$228,178",202.0,1963.0,0.0
1100,0057187,Irma la Douce,1963,7.3,"$4,000,000 (estimated)","$228,178",607.0,1963.0,2.0
1104,0056923,Charade,1963,7.9,"$3,000,000 (estimated)","$173,057",1984.0,1963.0,2.0
1105,0057261,Lord of the Flies,1963,6.9,"$3,000,000 (estimated)","$173,057",1990.0,1963.0,0.0
1107,0056869,The Birds,1963,7.6,"$2,500,000 (estimated)","$53,652",2345.0,1963.0,3.0
1108,0056860,Beach Party,1963,5.7,"$2,500,000 (estimated)","$53,652",2549.0,1963.0,2.0
1110,0057345,Contempt,1963,7.5,"$900,000 (estimated)","$920,316",3382.0,1963.0,1.0
1111,0056891,Bye Bye Birdie,1963,6.6,"$900,000 (estimated)","$920,316",3725.0,1963.0,3.0
1112,0057546,The Sword in the Stone,1963,7.1,"$3,000,000 (estimated)","$12,000,000",3810.0,1963.0,0.0
1114,0057129,The Haunting,1963,7.4,"$1,400,000 (estimated)",$742,4206.0,1963.0,3.0
1119,0057076,From Russia with Love,1963,7.4,"$2,000,000 (estimated)","$24,809,727",4659.0,1963.0,3.0
1120,0057693,X: The Man with the X-Ray Eyes,1963,6.6,"$2,000,000 (estimated)","$24,809,727",4951.0,1963.0,1.0
1121,0057329,"Move Over, Darling",1963,6.9,"$2,000,000 (estimated)","$24,809,727",5230.0,1963.0,3.0
1122,0057611,The Silence,1963,7.8,"$2,000,000 (estimated)","$24,809,727",5379.0,1963.0,3.0
1123,0057449,The Raven,1963,6.5,"$2,000,000 (estimated)","$24,809,727",5712.0,1963.0,1.0
1124,0058164,The Guest,1963,7.1,"$2,000,000 (estimated)","$24,809,727",5772.0,1963.0,0.0
1135,0057193,It's a Mad Mad Mad Mad World,1963,7.5,"$9,400,000 (estimated)","$46,332,858",9226.0,1963.0,3.0
1136,0057687,Winnetou,1963,6.8,"$44,000,000 (estimated)","$57,777,778",9686.0,1963.0,1.0
1139,0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,8.4,"$1,800,000 (estimated)","$9,523,464",341.0,1964.0,0.0
1140,0058461,A Fistful of Dollars,1964,7.9,"$200,000 (estimated)","$14,516,248",661.0,1964.0,1.0
1141,0058331,Mary Poppins,1964,7.8,"$6,000,000 (estimated)","$103,082,380",701.0,1964.0,3.0
1147,0058385,My Fair Lady,1964,7.8,"$17,000,000 (estimated)","$72,632,653",1688.0,1964.0,3.0
1148,0058182,A Hard Day's Night,1964,7.5,"$560,000 (estimated)","$2,360,561",1957.0,1964.0,1.0
1149,0057869,Band of Outsiders,1964,7.6,"$120,000 (estimated)","$106,074",2204.0,1964.0,3.0
1150,0057840,The Americanization of Emily,1964,7.3,"$120,000 (estimated)","$106,074",2385.0,1964.0,2.0
1151,0058777,Zulu,1964,7.7,"$120,000 (estimated)","$106,074",2483.0,1964.0,0.0
1152,0057887,Bikini Beach,1964,5.4,"$120,000 (estimated)","$106,074",2557.0,1964.0,2.0
1153,0058324,Man's Favorite Sport?,1964,7.1,"$120,000 (estimated)","$106,074",2720.0,1964.0,2.0
1161,0058150,Goldfinger,1964,7.7,"$3,000,000 (estimated)","$51,165,511",3807.0,1964.0,1.0
1162,0057997,Dead Ringer,1964,7.3,"$3,000,000 (estimated)","$51,165,511",4263.0,1964.0,3.0
1172,0058329,Marnie,1964,7.1,"$3,000,000 (estimated)","$7,958",6402.0,1964.0,3.0
1187,0059742,The Sound of Music,1965,8.1,"$8,200,000 (estimated)","$159,437,744",601.0,1965.0,3.0
1190,0059646,Repulsion,1965,7.6,"$300,000 (estimated)","$33,174",2338.0,1965.0,3.0
1191,0059764,A Study in Terror,1965,6.5,"$300,000 (estimated)","$33,174",2389.0,1965.0,3.0
1192,0059800,Thunderball,1965,6.9,"$9,000,000 (estimated)","$63,605,417",2390.0,1965.0,2.0
1193,0059793,That Darn Cat!,1965,6.7,"$9,000,000 (estimated)","$63,605,417",2487.0,1965.0,3.0
1194,0059319,The Ipcress File,1965,7.2,"$750,000 (estimated)",$610,2569.0,1965.0,1.0
1195,0058898,Alphaville,1965,7.0,"$220,000 (estimated)","$47,696",3116.0,1965.0,1.0
1196,0059578,For a Few Dollars More,1965,8.2,"$600,000 (estimated)","$15,000,000",3413.0,1965.0,0.0
1197,0059183,The Flight of the Phoenix,1965,7.5,"$600,000 (estimated)","$15,000,000",3432.0,1965.0,0.0
1198,0059956,Viva Maria!,1965,6.3,"$600,000 (estimated)","$15,000,000",3475.0,1965.0,3.0
1199,0059314,Inside Daisy Clover,1965,6.1,"$600,000 (estimated)","$15,000,000",3543.0,1965.0,3.0
1200,0059084,Darling,1965,7.0,"£400,000 (estimated)",$137,3623.0,1965.0,3.0
1201,0059170,"Faster, Pussycat! Kill! Kill!",1965,6.6,"£400,000 (estimated)",$137,3649.0,1965.0,3.0
1203,0059113,Doctor Zhivago,1965,7.9,"$11,000,000 (estimated)","$111,922,142",5884.0,1965.0,1.0
1225,0058946,The Battle of Algiers,1966,8.1,"$800,000 (estimated)","$962,002",658.0,1966.0,1.0
1226,0060196,"The Good, the Bad and the Ugly",1966,8.8,"$1,200,000 (estimated)","$25,253,887",1725.0,1966.0,1.0
1232,0060176,Blow-Up,1966,7.5,"$1,800,000 (estimated)","$35,329",2626.0,1966.0,0.0
1235,0061184,Who's Afraid of Virginia Woolf?,1966,8.0,"$7,500,000 (estimated)","$28,005,068",2798.0,1966.0,1.0
1240,0060390,Fahrenheit 451,1966,7.2,"$1,500,000 (estimated)",$509,3087.0,1966.0,3.0
1241,0060934,The Sand Pebbles,1966,7.5,"$1,500,000 (estimated)",$509,3092.0,1966.0,1.0
1242,0060453,Georgy Girl,1966,6.9,"$1,500,000 (estimated)",$509,3143.0,1966.0,3.0
1243,0060665,A Man for All Seasons,1966,7.7,"$1,500,000 (estimated)",$509,3576.0,1966.0,1.0
1245,0060107,Andrei Rublev,1966,8.1,"RUR 1,000,000 (estimated)","$156,878",3706.0,1966.0,1.0
1273,0060647,Made in U.S.A,1966,6.2,"$50,000 (estimated)","$95,209",10585.0,1966.0,1.0
1276,0061512,Cool Hand Luke,1967,8.1,"$3,200,000 (estimated)",$67,301.0,1967.0,1.0
1277,0061852,The Jungle Book,1967,7.6,"$4,000,000 (estimated)","$205,843,612",493.0,1967.0,1.0
1278,0061722,The Graduate,1967,8.0,"$3,000,000 (estimated)","$105,015,008",616.0,1967.0,2.0
1281,0062512,You Only Live Twice,1967,6.8,"$9,500,000 (estimated)","$43,095,926",2400.0,1967.0,1.0
1282,0062362,Thoroughly Modern Millie,1967,6.9,"$9,500,000 (estimated)","$43,095,926",2431.0,1967.0,3.0
1283,0061452,Casino Royale,1967,5.0,"$12,000,000 (estimated)","$2,324",2664.0,1967.0,2.0
1289,0061811,In the Heat of the Night,1967,7.9,"$2,000,000 (estimated)","$27,669",3241.0,1967.0,1.0
1290,0061391,Bedazzled,1967,6.8,"$2,000,000 (estimated)","$27,669",3500.0,1967.0,3.0
1291,0062407,Two for the Road,1967,7.4,"$4,000,000 (estimated)","$17,380",3596.0,1967.0,3.0
1292,0062467,Wait Until Dark,1967,7.7,"$4,000,000 (estimated)","$17,380",3597.0,1967.0,3.0
1297,0062136,Playtime,1967,7.8,"FRF 15,000,000 (estimated)","$63,037",4519.0,1967.0,3.0
1298,0062990,The Fox,1967,6.5,"FRF 15,000,000 (estimated)","$63,037",4722.0,1967.0,3.0
1299,0061369,Asterix the Gaul,1967,6.6,"FRF 15,000,000 (estimated)","$63,037",4937.0,1967.0,0.0
1301,0061735,Guess Who's Coming to Dinner,1967,7.8,"$4,000,000 (estimated)","$56,666,667",5222.0,1967.0,3.0
1302,0062281,Smashing Time,1967,5.9,"$4,000,000 (estimated)","$56,666,667",5384.0,1967.0,3.0
1303,0061856,Son of Godzilla,1967,5.2,"$4,000,000 (estimated)","$56,666,667",6374.0,1967.0,0.0
1312,0061328,Accident,1967,6.8,"$600,000 (estimated)","$65,615",9124.0,1967.0,1.0
1318,0063442,Planet of the Apes,1968,8.0,"$5,800,000 (estimated)","$32,599,488",599.0,1968.0,1.0
1320,0063462,The Producers,1967,7.5,"$941,000 (estimated)","$375,524",844.0,1968.0,0.0
1321,0063522,Rosemary's Baby,1968,8.0,"$941,000 (estimated)","$375,524",857.0,1968.0,3.0
1322,0062622,2001: A Space Odyssey,1968,8.3,"$12,000,000 (estimated)","$66,091,162",919.0,1968.0,0.0
1323,0065207,Where Eagles Dare,1968,7.6,"$7,700,000 (estimated)","$7,100,435",1185.0,1968.0,3.0
1324,0063823,Yellow Submarine,1968,7.4,"£250,000 (estimated)","$1,273,261",1815.0,1968.0,0.0
1325,0063642,Star!,1968,6.4,"£250,000 (estimated)","$1,273,261",2092.0,1968.0,3.0
1326,0063060,Hellfighters,1968,6.5,"£250,000 (estimated)","$1,273,261",2104.0,1968.0,2.0
1327,0062711,Barbarella,1968,5.8,"£250,000 (estimated)","$1,273,261",2157.0,1968.0,3.0
1328,0064116,Once Upon a Time in the West,1968,8.5,"$5,000,000 (estimated)","$5,435,024",2226.0,1968.0,1.0
1329,0063415,The Party,1968,7.4,"$2,900,000 (estimated)","$10,631",2652.0,1968.0,3.0
1330,0063227,The Lion in Winter,1968,7.9,"$4,000,000 (estimated)","$18,177",2749.0,1968.0,3.0
1333,0061747,Hang 'Em High,1968,7.0,"$1,600,000 (estimated)","$11,000,000",2969.0,1968.0,2.0
1334,0063350,Night of the Living Dead,1968,7.8,"$114,000 (estimated)","$236,452",3499.0,1968.0,3.0
1337,0061955,The Bride Wore Black,1968,7.2,"$747,000 (estimated)","$45,075",3878.0,1968.0,3.0
1338,0062687,Asterix and Cleopatra,1968,7.2,"$747,000 (estimated)","$45,075",3947.0,1968.0,0.0
1339,0062994,Funny Girl,1968,7.3,"$14,100,000 (estimated)","$52,224,636",4045.0,1968.0,3.0
1345,0062765,Bullitt,1968,7.4,"$5,500,000 (estimated)","$511,422",7123.0,1968.0,1.0
1347,0063121,Ice Station Zebra,1968,6.6,"$8,000,000 (estimated)",$76,7986.0,1968.0,0.0
1353,0062803,Chitty Chitty Bang Bang,1968,6.9,"$10,000,000 (estimated)","$7,500,445",9547.0,1968.0,3.0
1367,0064782,Paint Your Wagon,1969,6.6,"$20,000,000 (estimated)","$14,500,000",1817.0,1969.0,2.0
1368,0064115,Butch Cassidy and the Sundance Kid,1969,8.0,"$6,000,000 (estimated)","$102,311,293",2077.0,1969.0,1.0
1369,0064276,Easy Rider,1969,7.3,"$360,000 (estimated)","$123,276",2079.0,1969.0,1.0
1370,0065566,The Computer Wore Tennis Shoes,1969,5.9,"$360,000 (estimated)","$123,276",2091.0,1969.0,1.0
1371,0064253,Downhill Racer,1969,6.3,"$360,000 (estimated)","$123,276",2283.0,1969.0,0.0
1372,0064840,The Prime of Miss Jean Brodie,1969,7.6,"$360,000 (estimated)","$123,276",2456.0,1969.0,3.0
1373,0064505,The Italian Job,1969,7.2,"$3,000,000 (estimated)","$113,867",2583.0,1969.0,1.0
1378,0064665,Midnight Cowboy,1969,7.8,"$3,600,000 (estimated)","$44,801,177",3406.0,1969.0,1.0
1379,0064990,Mississippi Mermaid,1969,6.9,"$1,600,000 (estimated)","$33,725",3880.0,1969.0,3.0
1381,0064757,On Her Majesty's Secret Service,1969,6.7,"$7,000,000 (estimated)","$22,787,885",4669.0,1969.0,2.0
1382,0064418,"Hello, Dolly!",1969,7.0,"$25,000,000 (estimated)","$400,881",4755.0,1969.0,3.0
1398,0065421,The Aristocats,1970,7.1,"$4,000,000 (estimated)","$35,459,543",1122.0,1970.0,3.0
1401,0065134,Two Mules for Sister Sara,1970,7.0,"$2,500,000 (estimated)","$5,050,000",2428.0,1970.0,3.0
1402,0066122,Deep End,1970,7.2,"$2,500,000 (estimated)","$5,050,000",2571.0,1970.0,1.0
1406,0066011,Love Story,1970,6.9,"$2,200,000 (estimated)","$106,550,690",3302.0,1970.0,1.0
1409,0065488,The Boys in the Band,1970,7.6,"$1,250,000 (estimated)","$2,695",3681.0,1970.0,0.0
1410,0067713,Scars of Dracula,1970,6.1,"$1,250,000 (estimated)","$2,695",4201.0,1970.0,1.0
1413,0065377,Airport,1970,6.6,"$10,000,000 (estimated)","$100,489,151",4801.0,1970.0,3.0
1414,0066109,The Music Lovers,1971,7.1,"$10,000,000 (estimated)","$100,489,151",5484.0,1970.0,1.0
1415,0065571,The Conformist,1970,7.9,"$750,000 (estimated)","$569,970",5512.0,1970.0,3.0
1416,0065611,Darling Lili,1970,6.1,"$750,000 (estimated)","$569,970",6274.0,1970.0,3.0
1422,0065988,Little Big Man,1970,7.5,"$15,000,000 (estimated)","$31,559,552",7753.0,1970.0,1.0
1423,0066549,Waterloo,1970,7.2,"$15,000,000 (estimated)","$31,559,552",7907.0,1970.0,0.0
1424,0065772,Claire's Knee,1970,7.5,"$15,000,000 (estimated)","$31,559,552",7923.0,1970.0,3.0
1425,0066473,Tora! Tora! Tora!,1970,7.5,"$15,000,000 (estimated)","$31,559,552",8322.0,1970.0,1.0
1429,0067961,Wanda,1970,7.1,"$115,000 (estimated)","$108,522",9082.0,1970.0,3.0
1430,0067355,They Call Me Trinity,1970,7.4,"$115,000 (estimated)","$108,522",9380.0,1970.0,2.0
1433,0066206,Patton,1970,7.9,"$12,000,000 (estimated)","$61,749,765",9594.0,1970.0,1.0
1434,0065904,The Party at Kitty and Stud's,1970,2.4,"$12,000,000 (estimated)","$61,749,765",9828.0,1970.0,3.0
1435,0064106,Le Boucher,1970,7.3,"$12,000,000 (estimated)","$61,749,765",9994.0,1970.0,1.0
1436,0065889,Investigation of a Citizen Above Suspicion,1970,8.0,"$12,000,000 (estimated)","$61,749,765",10478.0,1970.0,0.0
1437,0067866,El Topo,1970,7.2,"$1,000,000 (estimated)","$160,468",10490.0,1970.0,2.0
1438,0067959,Walkabout,1971,7.6,"$1,000,000 (estimated)","$160,468",239.0,1971.0,1.0
1439,0067992,Willy Wonka & the Chocolate Factory,1971,7.8,"$3,000,000 (estimated)","$622,861",304.0,1971.0,2.0
1440,0066434,THX 1138,1971,6.7,"$777,000 (estimated)","$2,437,000",626.0,1971.0,0.0
1441,0066921,A Clockwork Orange,1971,8.3,"$2,200,000 (estimated)","$26,960,374",1039.0,1971.0,1.0
1442,0066728,The Million Dollar Duck,1971,5.7,"$2,200,000 (estimated)","$26,960,374",1123.0,1971.0,1.0
1446,0066765,And Now for Something Completely Different,1971,7.5,"$100,000 (estimated)","$6,979",1837.0,1971.0,1.0
1447,0067185,Harold and Maude,1971,7.9,"$1,200,000 (estimated)","$1,546",2159.0,1971.0,3.0
1448,0067328,The Last Picture Show,1971,8.0,"$1,300,000 (estimated)","$29,146,131",2286.0,1971.0,2.0
1449,0067800,Straw Dogs,1971,7.4,"$1,300,000 (estimated)","$29,146,131",2620.0,1971.0,1.0
1450,0067741,Shaft,1971,6.6,"$1,300,000 (estimated)","$29,146,131",2751.0,1971.0,1.0
1451,0067065,Escape from the Planet of the Apes,1971,6.3,"$2,500,000 (estimated)","$12,348,905",2893.0,1971.0,1.0
1452,0067810,Sweet Sweetback's Baadasssss Song,1971,5.5,"$2,500,000 (estimated)","$12,348,905",3039.0,1971.0,1.0
1456,0067588,Play Misty for Me,1971,6.9,"$725,000 (estimated)","$10,600,000",3252.0,1971.0,3.0
1461,0067116,The French Connection,1971,7.7,"$1,800,000 (estimated)","$51,700,666",4232.0,1971.0,1.0
1462,0066808,Bananas,1971,6.9,"$2,000,000 (estimated)","$136,200",5312.0,1971.0,1.0
1463,0067411,McCabe & Mrs. Miller,1971,7.6,"$2,000,000 (estimated)","$136,200",5313.0,1971.0,3.0
1466,0066995,Diamonds Are Forever,1971,6.5,"$7,200,000 (estimated)","$43,829,933",5390.0,1971.0,1.0
1468,0067023,Duel,1971,7.6,"$450,000 (estimated)","$2,544",6351.0,1971.0,0.0
1469,0067148,Godzilla vs. Hedorah,1971,6.0,"$450,000 (estimated)","$2,544",6408.0,1971.0,3.0
1470,0067541,Wake in Fright,1971,7.6,"A$800,000 (estimated)","$218,229",6763.0,1971.0,1.0
1471,0067309,Klute,1971,7.1,"$2,500,000 (estimated)","$34,050",6804.0,1971.0,3.0
1472,0065854,The House That Dripped Blood,1971,6.5,"$2,500,000 (estimated)","$34,050",7067.0,1971.0,3.0
1473,0066993,The Devils,1971,7.8,"$2,500,000 (estimated)","$34,050",7158.0,1971.0,3.0
1474,0067483,Nicholas and Alexandra,1971,7.2,"$2,500,000 (estimated)","$34,050",7189.0,1971.0,3.0
1476,0067128,Get Carter,1971,7.3,"£750,000 (estimated)","$60,404",7518.0,1971.0,1.0
1485,0067927,Vanishing Point,1971,7.2,"$1,585,000 (estimated)","$12,443,328",9228.0,1971.0,0.0
1486,0067418,Melody,1971,7.6,"$1,585,000 (estimated)","$12,443,328",9299.0,1971.0,2.0
1487,0066763,Anand,1971,8.1,"$1,585,000 (estimated)","$12,443,328",9324.0,1971.0,2.0
1489,0067277,Johnny Got His Gun,1971,7.8,"$1,000,000 (estimated)","$2,735",9591.0,1971.0,1.0
1490,0066769,The Andromeda Strain,1971,7.2,"$1,000,000 (estimated)","$2,735",9680.0,1971.0,3.0
1493,0069293,Solaris,1972,8.0,"RUR 1,000,000 (estimated)","$208,215",679.0,1972.0,1.0
1494,0069089,Pink Flamingos,1972,6.0,"RUR 1,000,000 (estimated)","$208,215",708.0,1972.0,3.0
1498,0069467,Cries & Whispers,1972,8.0,"$400,000 (estimated)","$26,968",2031.0,1972.0,3.0
1500,0068646,The Godfather,1972,9.2,"$6,000,000 (estimated)","$250,341,816",2224.0,1972.0,2.0
1501,0068240,Avanti!,1972,7.2,"$2,750,000 (estimated)","$22,482",2391.0,1972.0,3.0
1502,0068182,"Aguirre, the Wrath of God",1972,7.8,"$370,000 (estimated)","$37,041",2674.0,1972.0,2.0
1504,0068473,Deliverance,1972,7.7,"$2,000,000 (estimated)","$4,534",3395.0,1972.0,1.0
1505,0068762,Jeremiah Johnson,1972,7.6,"$2,000,000 (estimated)","$4,534",2924.0,1972.0,1.0
1506,0068156,1776,1972,7.6,"$2,000,000 (estimated)","$4,534",2986.0,1972.0,1.0
1507,0069404,Travels with My Aunt,1972,6.3,"$2,000,000 (estimated)","$4,534",3132.0,1972.0,3.0
1508,0068326,Butterflies Are Free,1972,7.2,"$2,000,000 (estimated)","$4,534",3274.0,1972.0,3.0
1510,0069495,"What's Up, Doc?",1972,7.7,"$4,000,000 (estimated)","$66,000,000",4149.0,1972.0,2.0
1511,0068327,Cabaret,1972,7.8,"$4,600,000 (estimated)","$108,405",4186.0,1972.0,3.0
1512,0070849,Last Tango in Paris,1972,6.9,"$1,250,000 (estimated)","$36,182,181",4516.0,1972.0,3.0
1513,0069113,The Poseidon Adventure,1972,7.1,"$5,000,000 (estimated)","$84,563,118",4916.0,1972.0,1.0
1514,0070694,"Silent Night, Bloody Night",1972,5.2,"$5,000,000 (estimated)","$84,563,118",4981.0,1972.0,3.0
1515,0069281,Sleuth,1972,8.0,"$5,000,000 (estimated)","$84,563,118",5314.0,1972.0,0.0
1516,0244730,Prison Girls,1972,4.0,"$5,000,000 (estimated)","$84,563,118",6022.0,1972.0,3.0
1523,0068278,The Bitter Tears of Petra von Kant,1972,7.6,"DEM 325,000 (estimated)","$9,978",6822.0,1972.0,3.0
1524,0068284,Blacula,1972,5.7,"DEM 325,000 (estimated)","$9,978",7019.0,1972.0,3.0
1525,0068833,The Last House on the Left,1972,5.9,"DEM 325,000 (estimated)","$9,978",7186.0,1972.0,3.0
1526,0068611,Frenzy,1972,7.4,"$2,000,000 (estimated)","$4,121",7434.0,1972.0,3.0
1527,0070959,State of Siege,1972,7.7,"$2,000,000 (estimated)","$4,121",7544.0,1972.0,0.0
1528,0068361,The Discreet Charm of the Bourgeoisie,1972,7.8,"$800,000 (estimated)","$99,903",7964.0,1972.0,3.0
1529,0068828,Lady Sings the Blues,1972,7.0,"$800,000 (estimated)","$99,903",9183.0,1972.0,3.0
1534,0070698,Sisters,1972,6.9,"$500,000 (estimated)","$318,348",9454.0,1972.0,3.0
1535,0067206,The Hitchhikers,1972,4.5,"$500,000 (estimated)","$318,348",9736.0,1972.0,3.0
1541,0069762,Badlands,1973,7.7,"$450,000 (estimated)","$54,396",269.0,1973.0,0.0
1542,0069995,Don't Look Now,1973,7.1,"$1,500,000 (estimated)","$114,156",722.0,1973.0,3.0
1543,0070047,The Exorcist,1973,8.1,"$11,000,000 (estimated)","$441,306,145",751.0,1973.0,3.0
1544,0070917,The Wicker Man,1973,7.5,"$810,000 (estimated)","$200,258",939.0,1973.0,3.0
1545,0069747,The Mad Adventures of Rabbi Jacob,1973,7.4,"$810,000 (estimated)","$200,258",1550.0,1973.0,2.0
1546,0068282,Black Mama White Mama,1973,5.5,"$810,000 (estimated)","$200,258",1281.0,1973.0,3.0
1547,0070040,The Spirit of the Beehive,1973,7.8,"$810,000 (estimated)","$200,258",1768.0,1973.0,3.0
1548,0070735,The Sting,1973,8.3,"$5,500,000 (estimated)","$156,000,000",2316.0,1973.0,1.0
1549,0070819,A Touch of Class,1973,6.5,"$5,500,000 (estimated)","$156,000,000",2444.0,1973.0,2.0
1550,0070707,Sleeper,1973,7.1,"$2,000,000 (estimated)","$18,344,729",2447.0,1973.0,1.0
1552,0070666,Serpico,1973,7.7,"$3,000,000 (estimated)","$29,829,963",2769.0,1973.0,1.0
1553,0070723,Soylent Green,1973,7.0,"$4,000,000 (estimated)",$210,2816.0,1973.0,1.0
1554,0071615,The Holy Mountain,1973,7.8,"$750,000 (estimated)","$104,160",2848.0,1973.0,1.0
1555,0070511,Papillon,1973,8.0,"$12,000,000 (estimated)","$53,267,000",3433.0,1973.0,0.0
1556,0070510,Paper Moon,1973,8.1,"$12,000,000 (estimated)","$53,267,000",3446.0,1973.0,3.0
1557,0070239,Jesus Christ Superstar,1973,7.3,"$12,000,000 (estimated)","$53,267,000",3688.0,1973.0,0.0
1558,0069704,American Graffiti,1973,7.4,"$750,000 (estimated)","$115,000,889",4610.0,1973.0,2.0
1559,0070608,Robin Hood,1973,7.5,"$750,000 (estimated)","$115,000,889",4667.0,1973.0,3.0
1561,0068699,High Plains Drifter,1973,7.4,"$5,500,000 (estimated)","$15,706,540",5127.0,1973.0,1.0
1562,0069067,Payday,1973,7.1,"$5,500,000 (estimated)","$15,706,540",5187.0,1973.0,2.0
1563,0070379,Mean Streets,1973,7.2,"$500,000 (estimated)","$41,131",5315.0,1973.0,1.0
1564,0070328,Live and Let Die,1973,6.7,"$7,000,000 (estimated)","$35,382,710",5393.0,1973.0,1.0
1578,0070518,Pat Garrett & Billy the Kid,1973,7.2,"$4,638,783 (estimated)","$7,717",8828.0,1973.0,1.0
1580,0070034,Enter the Dragon,1973,7.6,"$850,000 (estimated)","$68,064",8926.0,1973.0,1.0
1581,0070468,The Offence,1973,6.9,"$850,000 (estimated)","$68,064",9166.0,1973.0,0.0
1582,0070544,Fantastic Planet,1973,7.7,"$850,000 (estimated)","$68,064",9298.0,1973.0,0.0
1599,0071230,Blazing Saddles,1974,7.7,"$2,600,000 (estimated)","$119,616,663",845.0,1974.0,1.0
1600,0072431,Young Frankenstein,1974,8.0,"$2,800,000 (estimated)","$86,273,333",1077.0,1974.0,2.0
