,imdbid,title,year,rating,estimated budget,world gross
2368,0093617,Nice Girls Don't Explode,1987,5.6,"$1,000,000 (estimated)","$65,000"
2369,0093777,Prince of Darkness,1987,6.7,"$3,000,000 (estimated)","$14,182,579"
2370,0093822,Raising Arizona,1987,7.3,"$6,000,000 (estimated)","$29,180,280"
2371,0092752,The Chipmunk Adventure,1987,7.2,"$6,804,312","$6,804,312"
2372,0093615,Ngati,1987,7.4,"$6,804,312","$6,804,312"
2373,0092991,Evil Dead II,1987,7.7,"$3,600,000 (estimated)","$5,924,421"
2374,0093690,Outrageous Fortune,1987,6.2,"$52,864,741","$52,864,741"
2375,0094074,Superman IV: The Quest for Peace,1987,3.7,"$17,000,000 (estimated)","$15,681,020"
2376,0093075,The Gate,1987,6.0,"CA$2,500,000 (estimated)","$13,539,458"
2377,0090738,Black Widow,1987,6.4,"$10,500,000 (estimated)","$25,205,460"
2378,0092925,Dragnet,1987,6.0,"$20,000,000 (estimated)","$66,673,516"
2379,0093010,Fatal Attraction,1987,6.9,"$14,000,000 (estimated)","$320,145,693"
2380,0093415,Light of Day,1987,5.6,"$10,489,617","$10,489,617"
2381,0094089,Swimming to Cambodia,1987,7.6,"$1,092,911","$1,092,911"
2382,0093144,Hansel and Gretel,1988,6.5,,
2383,0092699,Broadcast News,1987,7.2,"$20,000,000 (estimated)","$67,331,309"
2384,0092965,Empire of the Sun,1987,7.7,"$35,000,000 (estimated)","$22,238,696"
2385,0093220,House II: The Second Story,1987,5.4,"$7,800,000","$7,800,000"
2386,0093629,A Nightmare on Elm Street 3: Dream Warriors,1987,6.6,"$4,500,000 (estimated)","$44,793,222"
2387,0094286,Waiting for the Moon,1987,6.3,"$751,555","$751,555"
2388,0092593,"Goodbye, Children",1987,8.0,"$4,542,825","$4,575,613"
2389,0092796,Creepshow 2,1987,6.0,"$3,500,000 (estimated)","$14,000,000"
2390,0093300,Jaws: The Revenge,1987,3.0,"$23,000,000 (estimated)","$51,881,013"
2391,0094137,Three Men and a Baby,1987,6.1,"$11,000,000 (estimated)","$167,780,960"
2392,0093209,Hope and Glory,1987,7.3,"$10,021,120","$10,021,120"
2393,0092610,Bad Taste,1987,6.5,"$10,021,120","$10,021,120"
2394,0092513,Adventures in Babysitting,1987,6.9,"$7,000,000 (estimated)","$34,368,475"
2395,0092693,The Enchanted Forest,1987,7.3,,
2396,0093412,Law of Desire,1987,7.1,"$72,442","$99,675"
2397,0092972,Epidemic,1987,6.0,"$72,442","$99,675"
2398,0093936,The Secret of My Success,1987,6.5,"$12,000,000 (estimated)","$110,996,879"
2399,0093894,The Running Man,1987,6.7,"$27,000,000 (estimated)","$38,122,105"
2400,0093589,My Demon Lover,1987,4.6,"$3,922,273","$3,922,273"
2401,0094357,A Better Tomorrow II,1987,7.2,,
2402,0092718,Can't Buy Me Love,1987,6.7,"$31,623,833","$31,623,833"
2403,0092860,Deathstalker II,1987,5.1,"$31,623,833","$31,623,833"
2404,0097991,"No Retreat, No Surrender 2",1987,5.0,"$108,154","Jan 29, 1989"
2405,0093507,Masters of the Universe,1987,5.3,"$22,000,000 (estimated)","$17,336,370"
2406,0094142,Throw Momma from the Train,1987,6.3,"$14,000,000 (estimated)","$57,915,972"
2407,0092546,Amazon Women on the Moon,1987,6.2,"$548,696","$548,696"
2408,0092962,Emmanuelle 5,1987,3.2,,
2409,0092730,Casanova,1987,5.7,,
2410,0093640,No Way Out,1987,7.1,"$15,000,000 (estimated)","$35,509,515"
2411,0093991,Slave Girls from Beyond Infinity,1987,4.4,"$15,000,000 (estimated)","$35,509,515"
2412,0093342,Where Is the Friend's House?,1987,8.1,"$15,000,000 (estimated)","$35,509,515"
2413,0093493,Mannequin,1987,5.9,"$6,000,000 (estimated)","$42,721,196"
2414,0096438,Who Framed Roger Rabbit,1988,7.7,"$70,000,000 (estimated)","$329,803,958"
2415,0094898,Coming to America,1988,7.1,"$30,000,000 (estimated)","$288,752,301"
2416,0096283,My Neighbor Totoro,1988,8.1,"$3,700,000 (estimated)","$30,574,632"
2417,0096320,Twins,1988,6.1,"$15,000,000 (estimated)","$216,614,388"
2418,0095882,Police Academy 5: Assignment: Miami Beach,1988,4.6,"$19,510,371","$19,510,371"
2419,0095016,Die Hard,1988,8.2,"$28,000,000 (estimated)","$141,603,197"
2420,0094721,Beetlejuice,1988,7.5,"$15,000,000 (estimated)","$74,714,720"
2421,0096446,Willow,1988,7.2,"$35,000,000 (estimated)","$57,269,863"
2422,0095583,Maniac Cop,1988,6.0,"$1,100,000 (estimated)","$671,382"
2423,0097493,Heathers,1988,7.2,"$3,000,000 (estimated)","$1,163,969"
2424,0095690,Mystic Pizza,1988,6.3,"$6,000,000 (estimated)","$12,793,213"
2425,0096463,Working Girl,1988,6.8,"$28,000,000 (estimated)","$102,953,112"
2426,0096256,They Live,1988,7.2,"$4,000,000 (estimated)","$13,009,198"
2427,0095776,Oliver & Company,1988,6.6,"$31,000,000 (estimated)","$74,151,346"
2428,0092675,Bloodsport,1988,6.8,"$1,100,000 (estimated)","$11,806,119"
2429,0094947,Dangerous Liaisons,1988,7.6,"$14,000,000 (estimated)","$34,670,720"
2430,0096523,The Student,1988,5.7,,
2431,0095889,Poltergeist III,1988,4.7,"$10,500,000 (estimated)","$14,114,488"
2432,0095705,The Naked Gun: From the Files of Police Squad!,1988,7.6,"$12,000,000 (estimated)","$78,756,177"
2433,0095444,Killer Klowns from Outer Space,1988,6.2,"$12,000,000 (estimated)","$78,756,177"
2434,0095159,A Fish Called Wanda,1988,7.5,"$7,500,000 (estimated)","$62,493,712"
2435,0095631,Midnight Run,1988,7.5,"$35,000,000 (estimated)","$81,613,606"
2436,0094625,Akira,1988,8.0,"¥1,100,000,000 (estimated)","$3,252,698"
2437,0095675,Women on the Verge of a Nervous Breakdown,1988,7.5,"$700,000 (estimated)","$7,298,486"
2438,0095270,Hairspray,1988,7.0,"$2,000,000 (estimated)","$6,673,032"
2439,0096037,Satisfaction,1988,4.9,"$8,253,123","$8,253,123"
2440,0094715,Beaches,1988,7.0,"$20,000,000 (estimated)","$57,041,866"
2441,0094608,The Accused,1988,7.1,"$13,000,000 (estimated)","$32,078,318"
2442,0094739,Big Business,1988,6.4,"$40,150,487","$40,150,487"
2443,0095145,Feds,1988,5.4,"$3,838,793","$3,838,793"
2444,0094612,Action Jackson,1988,5.5,"$7,000,000 (estimated)","$20,256,975"
2445,0094631,Alien Nation,1988,6.3,"$16,000,000 (estimated)","$32,155,047"
2446,0095489,The Land Before Time,1988,7.4,"$12,500,000 (estimated)","$84,460,846"
2447,0095037,"Distant Voices, Still Lives",1988,7.4,"$693,563","$771,745"
2448,0096289,Torch Song Trilogy,1988,7.8,"$4,865,997","$4,870,903"
2449,0189071,Scooby-Doo and the Ghoul School,1988,6.8,,
2450,0095953,Rain Man,1988,8.0,"$25,000,000 (estimated)","$354,825,435"
2451,0095593,Married to the Mob,1988,6.2,"$10,000,000 (estimated)","$21,486,757"
2452,0094668,Appleseed,1988,6.3,,
2453,0096487,Young Guns,1988,6.8,"$13,000,000 (estimated)","$45,661,556"
2454,0096001,Rock 'n' Roll Mom,,6.0,,
2455,0096324,Two Moon Junction,1988,5.0,"$1,547,397","$1,547,397"
2456,0094964,Dead Ringers,1988,7.2,"$13,000,000 (estimated)","$8,038,508"
2457,0094862,Child's Play,1988,6.6,"$9,000,000 (estimated)","$44,196,684"
2458,0095687,My Stepmother Is an Alien,1988,5.4,"$20,000,000 (estimated)","$13,854,000"
2459,0096465,World Gone Wild,1987,5.0,"$323,947","$323,947"
2460,0093171,Hell Comes to Frogtown,1988,5.5,"$323,947","$323,947"
2461,0096061,Scrooged,1988,6.9,"$32,000,000 (estimated)","$60,329,001"
2462,0094921,Crossing Delancey,1988,6.9,"$4,000,000 (estimated)","$16,262,415"
2463,0095765,Cinema Paradiso,1988,8.5,"$5,000,000 (estimated)","$13,019,063"
2464,0095497,The Last Temptation of Christ,1988,7.5,"$7,000,000 (estimated)","$8,865,702"
2465,0330312,Gakkô no kaidan G,1998,6.9,,
2466,0096176,Sticky Fingers,1988,4.8,,
2467,0095294,Hellbound: Hellraiser II,1988,6.4,"£3,000,000 (estimated)","$12,090,735"
2468,0094737,Big,1988,7.3,"$18,000,000 (estimated)","$151,927,281"
2469,0094663,Another Woman,1988,7.2,"$10,000,000 (estimated)","$1,562,749"
2470,0094824,Caddyshack II,1988,3.8,"$20,000,000 (estimated)","$11,798,302"
2471,0096764,The Adventures of Baron Munchausen,1988,7.1,"$46,630,000 (estimated)","$8,083,123"
2472,0095327,Grave of the Fireflies,1988,8.5,"$3,700,000 (estimated)","$516,962"
2473,0096163,The Vanishing,1988,7.7,,
2474,0095742,A Nightmare on Elm Street 4: The Dream Master,1988,5.6,"$13,000,000 (estimated)","$49,369,899"
2475,0096461,As Tears Go By,1988,7.0,"$9,436","$13,133"
2476,0095925,Pumpkinhead,1988,6.2,"$3,500,000 (estimated)","$4,385,516"
2477,0094606,The Accidental Tourist,1988,6.7,"$32,632,093","$32,632,093"
2478,0093840,Rowing with the Wind,1988,5.7,,
2479,0094919,Critters 2: The Main Course,1988,5.5,"$4,500,000 (estimated)","$3,813,293"
2480,0097257,Earth Girls Are Easy,1988,5.4,"$10,000,000 (estimated)","$3,916,303"
2481,0095484,Lady in White,1988,6.5,"$4,700,000 (estimated)","$1,705,139"
2482,0095243,Gorillas in the Mist,1988,7.0,"$22,000,000 (estimated)","$61,149,479"
2483,0094812,Bull Durham,1988,7.0,"$100,000 (estimated)","$50,888,729"
2484,0097561,The Needle,1988,6.9,"$100,000 (estimated)","$50,888,729"
2485,0095800,The Bear,1988,7.7,"$31,753,898","$31,753,898"
2486,0095956,Rambo III,1988,5.8,"$63,000,000 (estimated)","$189,015,611"
2487,0095250,The Big Blue,1988,7.5,"FRF 80,000,000 (estimated)","$3,975,244"
2488,0096378,Vibes,1988,5.6,"$18,000,000 (estimated)","$1,883,811"
2489,0224412,Hiroshima Maiden,1988,7.6,,
2490,0095088,Elvira: Mistress of the Dark,1988,6.5,"$7,500,000 (estimated)","$5,596,267"
2491,0094588,'Gator Bait 2: Cajun Justice,1988,4.4,,
2492,0096114,The Sisterhood,1988,3.6,,
2493,0095094,Emmanuelle 6,1988,3.2,,
2494,0098180,Red Scorpion,1988,5.1,"$16,000,000 (estimated)","$4,192,440"
2495,0094791,The Bourne Identity,1988,6.8,,
2496,0094027,Stand and Deliver,1988,7.3,"$13,994,920","$13,994,920"
2497,0095031,Dirty Rotten Scoundrels,1988,7.4,"$42,039,085","$42,039,085"
2498,0093371,Kung-Fu Master!,1988,7.0,,
2499,0095253,The Great Outdoors,1988,6.6,"$24,000,000 (estimated)","$43,455,230"
2500,0092493,Crocodile Dundee II,1988,5.7,"$14,000,000 (estimated)","$239,606,210"
2501,0094868,Chocolat,1988,7.3,"$2,344,286","$2,344,286"
2502,0096874,Back to the Future Part II,1989,7.8,"$40,000,000 (estimated)","$332,500,002"
2503,0098554,Uncle Buck,1989,7.1,"$15,000,000 (estimated)","$79,258,538"
2504,0098635,When Harry Met Sally...,1989,7.7,"$16,000,000 (estimated)","$93,273,565"
2505,0098189,The Journey to Melonia,1989,7.3,"$16,000,000 (estimated)","$93,273,565"
2506,0098206,Road House,1989,6.7,"$17,000,000 (estimated)","$30,050,028"
2507,0098105,Police Academy 6: City Under Siege,1989,4.4,"$12,000,000 (estimated)","$11,567,217"
2508,0097940,Mystery Train,1989,7.5,"$2,800,000 (estimated)","$1,544,973"
2509,0097757,The Little Mermaid,1989,7.6,"$40,000,000 (estimated)","$211,343,479"
2510,0097814,Kiki's Delivery Service,1989,7.8,"¥800,000,000 (estimated)","$10,276,871"
2511,0097336,Fat Man and Little Boy,1989,6.5,"$30,000,000 (estimated)","$3,563,162"
2512,0098519,Troop Beverly Hills,1989,5.8,"$18,000,000 (estimated)","$8,508,843"
2513,0098384,Steel Magnolias,1989,7.3,"$15,000,000 (estimated)","$96,759,512"
2514,0096895,Batman,1989,7.5,"$35,000,000 (estimated)","$411,569,241"
2515,0097576,Indiana Jones and the Last Crusade,1989,8.2,"$48,000,000 (estimated)","$474,171,806"
2516,0098382,Star Trek V: The Final Frontier,1989,5.5,"$27,800,000 (estimated)","$52,210,049"
2517,0098319,Shirley Valentine,1989,7.2,"$6,056,912","$6,056,912"
2518,0084548,Interrogation,1989,8.0,,
2519,0097428,Ghostbusters II,1989,6.6,"$25,000,000 (estimated)","$215,394,738"
2520,0097523,"Honey, I Shrunk the Kids",1989,6.4,"$18,000,000 (estimated)","$222,724,172"
2521,0100934,Wild Orchid,1989,4.5,"$11,060,485","$11,060,485"
2522,0096754,The Abyss,1989,7.5,"$70,000,000 (estimated)","$90,000,098"
2523,0097731,Let It Ride,1989,6.8,"$18,000,000 (estimated)","$4,973,285"
2524,0097366,Fletch Lives,1989,6.1,"$8,000,000 (estimated)","$39,450,960"
2525,0098627,Weekend at Bernie's,1989,6.4,"$30,218,387","$30,218,387"
2526,0097423,"Get Smart, Again!",1989,6.1,,
2527,0098724,"Sex, Lies, and Videotape",1989,7.2,"$1,200,000 (estimated)","$24,742,089"
2528,0096734,The 'Burbs,1989,6.8,"$18,000,000 (estimated)","$49,101,993"
2529,0097499,Henry V,1989,7.5,"$9,000,000 (estimated)","$10,161,099"
2530,0097165,Dead Poets Society,1989,8.1,"$16,400,000 (estimated)","$235,860,116"
2531,0096928,Bill & Ted's Excellent Adventure,1989,6.9,"$8,500,000 (estimated)","$40,508,994"
2532,0098309,She-Devil,1989,5.6,"$15,351,421","$15,351,421"
2533,0096787,All Dogs Go to Heaven,1989,6.7,"$13,800,000 (estimated)","$27,100,027"
2534,0097123,Crimes and Misdemeanors,1989,7.8,"$19,000,000 (estimated)","$18,254,702"
2535,0097815,Major League,1989,7.2,"$11,000,000 (estimated)","$49,797,148"
2536,0098327,The Seventh Continent,1989,7.6,,
2537,0097737,Leviathan,1989,5.8,"$25,000,000 (estimated)","$15,704,614"
2538,0097240,Drugstore Cowboy,1989,7.3,"$2,500,000 (estimated)","$4,729,626"
2539,0098546,UHF,1989,6.9,"$5,000,000 (estimated)","$6,157,157"
2540,0097858,Meet the Feebles,1989,6.6,"$5,000,000 (estimated)","$6,157,157"
2541,0098300,Shag,1989,6.3,"$5,000,000 (estimated)","$6,957,975"
2542,0098258,Say Anything,1989,7.3,"$20,781,385","$21,515,196"
2543,0097742,Licence to Kill,1989,6.6,"$32,000,000 (estimated)","$156,167,015"
2544,0098032,Oranges Are Not the Only Fruit,1989–1990,7.7,,
2545,0097235,The Dream Team,1989,6.5,"$15,000,000 (estimated)","$28,907,090"
2546,0097108,"The Cook, the Thief, His Wife & Her Lover",1989,7.5,"$7,724,701","$8,523,572"
2547,0097162,Dead Calm,1989,6.8,"$10,400,000 (estimated)","$7,825,009"
2548,0097728,Leningrad Cowboys Go America,1989,7.0,,
2549,0098453,Teen Witch,1989,6.0,"$27,843","$27,843"
2550,0098536,Turner & Hooch,1989,6.2,"$13,000,000 (estimated)","$71,079,915"
2551,0103959,Chopper Chicks in Zombietown,1989,4.1,,
2552,0096969,Born on the Fourth of July,1989,7.2,"$14,000,000 (estimated)","$161,001,698"
2553,0097981,A Nightmare on Elm Street: The Dream Child,1989,5.0,"$6,000,000 (estimated)","$22,168,359"
2554,0097216,Do the Right Thing,1989,8.0,"$6,500,000 (estimated)","$37,295,445"
2555,0097388,Friday the 13th Part VIII: Jason Takes Manhattan,1989,4.5,"$5,000,000 (estimated)","$14,343,976"
2556,0097441,Glory,1989,7.8,"$18,000,000 (estimated)","$26,979,166"
2557,0097790,Loverboy,1989,6.0,"$8,500,000 (estimated)","$3,960,327"
2558,0097444,Godzilla vs. Biollante,1989,6.5,"$8,500,000 (estimated)","$3,960,327"
2559,0097733,Lethal Weapon 2,1989,7.2,"$28,000,000 (estimated)","$227,853,986"
2560,0097239,Driving Miss Daisy,1989,7.3,"$7,500,000 (estimated)","$145,793,296"
2561,0097351,Field of Dreams,1989,7.5,"$15,000,000 (estimated)","$84,431,625"
2562,0097937,My Left Foot,1989,7.8,"£600,000 (estimated)","$14,743,391"
2563,0097883,Millennium,1989,5.7,"$5,777,099","$5,777,099"
2564,0097182,The Delinquents,1989,5.6,,
2565,0097958,National Lampoon's Christmas Vacation,1989,7.5,"$28,000,000 (estimated)","$74,534,399"
2566,0094849,Celia,1989,6.8,,
2567,0096869,Babar: The Movie,1989,6.3,"$1,305,187","$1,305,187"
2568,0098257,Savage Beach,1989,4.4,,
2569,0097659,Kickboxer,1989,6.4,"$1,500,000 (estimated)","$14,697,005"
2570,0096945,Blind Fury,1989,6.3,"$10,000,000 (estimated)","$2,692,037"
2571,0097647,The Karate Kid Part III,1989,5.3,"$38,956,288","$38,956,288"
2572,0097202,The Killer,1989,7.8,"$38,956,288","$38,956,288"
2573,0097334,Farewell to the King,1989,6.3,"$20,000,000 (estimated)","$2,420,917"
2574,0098439,Tango & Cash,1989,6.4,"$55,000,000 (estimated)","$63,408,614"
2575,0098193,The Return of Swamp Thing,1989,4.6,"$4,000,000 (estimated)","$192,816"
2576,0098141,The Punisher,1989,5.6,"$4,000,000 (estimated)","$192,816"
2577,0098325,Sidewalk Stories,1989,7.3,"$4,000,000 (estimated)","$192,816"
2578,0098067,Parenthood,1989,7.1,"$20,000,000 (estimated)","$126,297,830"
2579,0100802,Total Recall,1990,7.5,"$65,000,000 (estimated)","$261,317,921"
2580,0099088,Back to the Future Part III,1990,7.4,"$40,000,000 (estimated)","$245,077,583"
2581,0100944,The Witches,1990,6.8,"$10,360,553","$10,360,553"
2582,0099785,Home Alone,1990,7.7,"$18,000,000 (estimated)","$476,684,675"
2583,0100140,Mermaids,1990,6.7,"$20,000,000 (estimated)","$35,419,397"
2584,0099864,It,1990,6.8,,
2585,0100157,Misery,1990,7.8,"$20,000,000 (estimated)","$61,277,271"
2586,0100395,Postcards from the Edge,1990,6.7,"$22,000,000 (estimated)","$39,071,603"
2587,0100024,Life Is Sweet,1990,7.4,"$1,516,414","$1,516,414"
2588,0100263,Nikita,1990,7.3,"FRF 50,000,000 (estimated)","$5,017,971"
2589,0099731,The Handmaid's Tale,1990,6.0,"$4,960,385","$4,960,385"
2590,0100151,Mindwalk,1990,7.6,"$774,048","$774,048"
2591,0099653,Ghost,1990,7.1,"$22,000,000 (estimated)","$505,703,557"
2592,0100332,Paris Is Burning,1990,8.1,"$500,000 (estimated)","$3,905,297"
2593,0100814,Tremors,1990,7.1,"$11,000,000 (estimated)","$16,667,084"
2594,0100990,"I, the Worst of All",1990,7.1,"$11,000,000 (estimated)","$16,667,084"
2595,0100928,White Hunter Black Heart,1990,6.5,"$24,000,000 (estimated)","$2,319,124"
2596,0100405,Pretty Woman,1990,7.1,"$14,000,000 (estimated)","$463,406,268"
2597,0099685,Goodfellas,1990,8.7,"$25,000,000 (estimated)","$47,036,784"
2598,0099365,Darkman,1990,6.4,"$14,000,000 (estimated)","$48,878,502"
2599,0196378,Bimbos B.C.,1990,1.6,,
2600,0099040,An Angel at My Table,1990,7.4,"$1,054,638","$1,055,995"
2601,0099165,The Bonfire of the Vanities,1990,5.6,"$47,000,000 (estimated)","$15,691,192"
2602,0099487,Edward Scissorhands,1990,7.9,"$20,000,000 (estimated)","$86,024,005"
2603,0100935,Wild at Heart,1990,7.2,"$9,500,000 (estimated)","$14,563,251"
2604,0099892,Joe Versus the Volcano,1990,5.9,"$25,000,000 (estimated)","$39,404,261"
2605,0099582,Flatliners,1990,6.5,"$26,000,000 (estimated)","$61,489,265"
2606,0099423,Die Hard 2,1990,7.1,"$70,000,000 (estimated)","$240,031,274"
2607,0099810,The Hunt for Red October,1990,7.5,"$30,000,000 (estimated)","$200,512,643"
2608,0099733,Happily Ever After,1989,5.5,"$3,299,382","$3,299,382"
2609,0100530,The Russia House,1990,6.1,"$21,800,000 (estimated)","$22,997,992"
2610,0100234,Close-Up,1990,8.2,"$2,670","Jan 2, 2000"
2611,0098147,A Terra-Cotta Warrior,1989,6.7,,
2612,0099817,Dark Angel,1990,6.1,"$7,000,000 (estimated)","$4,348,368"
2613,0359610,New York City Opera: A Little Night Music,,9.1,,
2614,0100046,The Long Walk Home,1990,7.3,"$4,873,620","$4,873,620"
2615,0099818,I Hired a Contract Killer,1990,7.2,,
2616,0102993,Strangers in Good Company,1990,7.7,,
2617,0099819,I Love You to Death,1990,6.4,"$16,186,793","$16,186,793"
2618,0099253,Child's Play 2,1990,5.9,"$13,000,000 (estimated)","$35,763,605"
2619,0105643,Troll 2,1990,2.9,"$13,000,000 (estimated)","$35,763,605"
2620,0100150,Miller's Crossing,1990,7.7,"$14,000,000 (estimated)","$5,080,409"
2621,0099005,Air America,1990,5.8,"$35,000,000 (estimated)","$33,461,269"
2622,0100403,Predator 2,1990,6.3,"$35,000,000 (estimated)","$57,120,318"
2623,0100502,RoboCop 2,1990,5.8,"$25,000,000 (estimated)","$45,681,173"
2624,0100758,Teenage Mutant Ninja Turtles,1990,6.7,"$13,500,000 (estimated)","$202,084,756"
2625,0097106,A Tale of Springtime,1990,7.1,"$13,500,000 (estimated)","$202,084,756"
2626,0098532,The Match Factory Girl,1990,7.5,,
2627,0099776,Europa Europa,1990,7.6,"$5,575,738","$5,575,738"
2628,0098897,Portrait of a Marriage,1990– ,7.5,,
2629,0100054,Lord of the Flies,1990,6.4,"$13,985,225","$13,985,225"
2630,0100691,Stella,1990,6.1,"$20,240,128","$20,240,128"
2631,0100911,"Welcome Home, Roxy Carmichael",1990,5.8,"$3,989,297","$3,989,297"
2632,0099871,Jacob's Ladder,1990,7.4,"$25,000,000 (estimated)","$26,118,851"
2633,0100924,Where the Heart Is,1990,5.9,"$15,000,000 (estimated)","$1,106,475"
2634,0100404,Presumed Innocent,1990,6.9,"$20,000,000 (estimated)","$221,303,188"
2635,0142233,Dragon Ball Z: Tree of Might,1990,6.8,"$20,000,000 (estimated)","$221,303,188"
2636,0099012,Alice,1990,6.6,"$12,000,000 (estimated)","$7,331,647"
2637,0099321,Criminal Justice,1990,6.4,,
2638,0099938,Kindergarten Cop,1990,6.2,"$15,000,000 (estimated)","$201,957,688"
2639,0099329,Cry-Baby,1990,6.5,"$11,000,000 (estimated)","$8,266,343"
2640,0100557,The Nasty Girl,1990,7.3,"$2,281,569","$2,293,625"
2641,0142245,Dragon Ball Z: Bardock - The Father of Goku,1990,7.8,"$270,354","$270,354"
2642,0099348,Dances with Wolves,1990,8.0,"$22,000,000 (estimated)","$424,208,848"
2643,0100519,Rosencrantz & Guildenstern Are Dead,1990,7.3,"$739,104","$739,104"
2644,0099768,Hidden Agenda,1990,6.9,"$1,030,938","$1,232,210"
2645,0099277,Class of 1999,1990,5.9,"$5,200,000 (estimated)","$2,459,895"
2646,0100477,The Rescuers Down Under,1990,6.8,"$30,000,000 (estimated)","$27,931,461"
2647,0099674,The Godfather Part III,1990,7.6,"$54,000,000 (estimated)","$136,861,392"
2648,0100142,Metropolitan,1990,7.3,"$230,000 (estimated)","$2,960,492"
2649,0100469,The Reflecting Skin,1990,6.7,"$17,042","$17,042"
2650,0103768,Barbarian Queen II: The Empress Strikes Back,1990,3.8,,
2651,0100594,The Sheltering Sky,1990,6.7,"$25,000,000 (estimated)","$2,075,084"
2652,0099426,Bullet in the Head,1990,7.5,"$25,000,000 (estimated)","$2,075,084"
2653,0100232,Navy Seals,1990,5.5,"$20,000,000 (estimated)","$25,069,101"
2654,0099399,Delta Force 2: The Colombian Connection,1990,4.9,"$6,698,361","$6,698,361"
2655,0100222,Naked Tango,1990,5.9,"$81,777","$81,777"
2656,0100266,"No Retreat, No Surrender 3: Blood Brothers",1990,5.2,,
2657,0100029,Lionheart,1990,6.2,"$6,000,000 (estimated)","$24,271,196"
